blue_gold,blue_cs,blue_jg,blue_xp,red_gold,red_cs,red_jg,red_xp,blue_wards_placed,blue_wards_destroyed,blue_air_dragons,blue_fire_dragons,blue_earth_dragons,blue_water_dragons,blue_turrets_destroyed,blue_rift_heralds,blue_inhibitors_destroyed,blue_kills,blue_assists,blue_deaths,red_wards_placed,red_wards_destroyed,red_air_dragons,red_fire_dragons,red_earth_dragons,red_water_dragons,red_turrets_destroyed,red_rift_heralds,red_inhibitors_destroyed,red_kills,red_assists,red_deaths,unix_date,winner,match_id
25436,305,76,28319,25367,298,44,28713,23,1,1,0,0,0,1,1,0,12,6,15,15,1,0,0,0,0,0,0,0,15,13,12,1631660234516,red,NA1_4042575104
23583,286,72,26676,20876,234,84,26597,22,0,0,0,0,0,1,1,0,8,10,8,19,6,0,0,0,1,0,0,0,8,5,8,1632101579599,blue,NA1_4047277361
21862,288,68,27793,25509,321,84,28847,21,6,0,0,0,0,0,0,0,6,4,10,23,3,0,1,0,0,2,1,0,10,2,6,1631932408306,red,NA1_4045358814
21013,286,65,24451,26979,280,76,31241,23,2,0,0,0,0,0,1,0,3,2,20,22,3,1,0,0,1,1,0,0,20,16,3,1632093195202,red,NA1_4047072102
22997,290,74,26140,20603,272,73,25563,23,4,1,1,0,0,0,1,0,9,15,3,18,5,0,0,0,0,0,0,0,3,2,9,1632014819730,blue,NA1_4046163592
30402,327,79,30600,24370,303,36,25162,31,6,0,0,1,0,0,1,0,22,20,12,19,8,0,0,0,0,0,0,0,12,11,22,1636913738873,blue,NA1_4103336399
28165,325,72,30205,26263,264,88,29594,17,1,0,1,1,0,1,1,0,17,13,13,21,1,0,0,0,0,1,0,0,13,13,17,1636817600352,blue,NA1_4101855606
24137,286,52,27863,27960,293,76,28555,28,5,0,0,0,0,0,0,0,10,7,12,27,6,0,1,0,0,0,1,0,12,16,10,1632005551168,blue,NA1_4046045380
28793,347,68,29205,24936,293,80,28717,32,4,0,0,0,0,2,1,0,14,16,14,24,4,0,0,1,0,0,0,0,14,15,14,1636845157675,blue,NA1_4102393144
24616,257,60,28534,24671,255,84,28344,22,4,0,0,0,0,0,1,0,13,15,11,28,4,1,0,1,0,1,0,0,11,10,13,1632095953104,red,NA1_4047076845
25158,276,84,28739,21448,288,97,26865,20,1,1,0,0,0,2,0,0,9,7,4,19,3,0,0,0,0,0,1,0,4,6,9,1636859684362,blue,NA1_4102677367
25319,278,68,27744,26696,253,64,30894,18,2,0,1,0,0,1,0,0,11,8,20,20,2,0,0,0,1,0,1,0,20,16,11,1631941162578,blue,NA1_4045517537
24763,253,76,27339,29086,307,70,28857,25,8,0,0,0,1,0,1,0,14,14,16,20,5,0,1,0,0,1,0,0,16,20,14,1631810980991,red,NA1_4043982690
26991,331,80,28472,20890,245,76,26992,22,3,1,1,0,0,2,1,0,12,11,5,21,2,0,0,0,0,0,0,0,5,5,12,1632086849391,blue,NA1_4046931124
26451,318,76,28945,22513,258,88,27700,24,7,0,1,0,1,1,0,0,12,17,10,22,5,0,0,0,0,0,1,0,10,4,12,1631821633690,blue,NA1_4044035763
25276,288,73,27042,24950,268,84,27369,25,7,0,1,0,0,1,0,0,10,8,13,29,4,1,0,0,0,1,0,0,13,11,10,1631808339620,red,NA1_4043970412
29285,328,72,30578,25974,313,76,27025,13,2,0,1,0,0,1,1,0,19,19,8,17,0,0,0,0,0,1,0,0,8,8,19,1636907665161,blue,NA1_4103237505
27688,319,88,34538,25953,306,76,29091,25,5,0,1,0,0,0,0,0,19,7,10,26,4,0,0,0,0,1,1,0,10,7,19,1632619617462,blue,NA1_4053023416
26607,288,72,29362,29526,345,92,31543,18,6,1,0,0,0,0,0,0,17,13,13,14,5,0,1,0,0,1,0,0,13,11,17,1632357816199,blue,NA1_4049893996
24172,311,76,29180,24780,273,83,29268,21,2,0,0,0,1,0,1,0,12,7,9,23,3,0,0,0,0,1,0,0,9,6,12,1632098156634,red,NA1_4047232055
24294,245,70,27359,29400,294,68,31626,19,1,0,0,1,0,0,0,0,13,9,19,21,2,0,0,0,1,0,1,0,19,16,13,1631912093097,red,NA1_4045113667
27869,239,83,28963,22136,195,73,25499,23,3,0,1,0,1,1,0,0,19,21,9,19,4,0,0,0,0,1,1,0,9,5,19,1636822237245,blue,NA1_4101960616
27940,328,127,32657,22019,267,68,26531,24,5,1,0,0,0,2,1,0,10,5,8,22,5,0,0,0,1,0,0,0,8,9,10,1631841651094,blue,NA1_4044267344
22870,304,66,26270,30900,313,78,31817,20,2,0,0,0,0,0,0,0,7,10,23,23,6,0,0,0,1,2,1,0,23,24,7,1631756349511,red,NA1_4043486360
25376,307,69,27324,29995,369,85,31649,21,5,0,0,1,0,1,1,0,8,2,18,22,8,0,1,0,0,0,0,0,18,17,8,1632075185591,red,NA1_4046773095
24912,322,62,28640,29197,304,73,29970,23,3,0,1,0,0,0,0,0,11,9,17,25,4,0,0,0,1,1,1,0,17,12,11,1631667983297,red,NA1_4042669872
26835,345,84,28481,24472,212,56,24356,18,3,0,0,0,0,2,0,0,12,10,10,25,4,0,1,0,1,1,1,0,10,13,12,1636815358247,blue,NA1_4101843810
25282,320,81,27372,23245,277,71,27604,23,2,0,0,1,0,1,1,0,10,9,10,25,5,0,0,0,0,0,0,0,10,10,10,1632167902756,red,NA1_4047858264
22405,316,50,26012,25680,347,54,30383,17,0,0,0,0,0,0,0,0,6,6,13,19,7,0,0,0,1,0,0,0,13,7,6,1636861789255,blue,NA1_4102771406
23118,301,52,26347,27006,283,70,29250,16,3,0,0,1,0,0,0,0,9,6,16,21,1,0,1,0,0,1,1,0,16,15,9,1631818852842,red,NA1_4044002782
24978,336,72,31184,24902,300,88,31068,17,3,0,0,0,0,0,0,0,10,8,12,16,3,1,1,0,0,0,0,0,12,6,10,1631743936410,blue,NA1_4043323081
29256,258,80,30151,27192,285,68,28338,28,5,0,1,0,0,1,1,0,22,33,15,20,5,0,0,0,0,0,0,0,15,16,22,1636905497784,blue,NA1_4103243858
22275,275,80,27589,29884,278,92,28513,21,3,0,1,0,0,0,0,0,6,3,14,25,6,0,0,1,0,3,1,0,14,16,6,1632082278979,red,NA1_4046814152
22431,199,72,25804,29106,316,80,29443,20,3,0,0,1,0,0,0,0,11,7,21,20,5,0,1,0,0,1,1,0,21,14,11,1631816323526,red,NA1_4044010064
27764,277,48,29462,25906,301,76,29481,18,3,0,0,0,0,2,1,0,16,11,16,19,1,0,0,1,1,0,0,0,16,9,16,1631657527074,red,NA1_4042532757
29926,320,81,31724,22354,249,64,23392,27,12,0,0,1,1,0,0,0,18,15,8,30,2,0,0,0,0,0,1,0,8,11,18,1636857780148,blue,NA1_4102731207
21810,313,80,29294,24361,337,88,29706,26,5,0,0,0,0,0,0,0,5,4,7,21,7,1,1,0,0,0,1,0,7,5,5,1631824421744,red,NA1_4044058620
24232,282,56,27812,30442,288,83,30802,20,5,1,0,0,0,0,0,0,11,7,18,21,3,0,0,0,0,1,1,0,18,15,11,1636847589558,red,NA1_4102425827
25317,265,87,28024,29548,283,80,30741,17,0,0,1,0,0,0,0,0,12,7,21,18,3,1,0,0,0,1,0,0,21,16,12,1636909828886,red,NA1_4103320075
27629,293,96,31254,28898,281,76,31261,22,5,0,1,1,0,0,0,0,16,13,20,20,4,0,0,0,0,1,1,0,20,17,16,1631826470837,red,NA1_4044101790
28595,291,82,30538,25880,273,78,25702,17,1,1,0,0,0,2,0,0,18,14,10,25,0,0,0,0,0,1,0,0,10,13,18,1631754940047,blue,NA1_4043472460
23579,317,80,27745,22289,307,68,27171,18,2,0,0,0,1,1,1,0,7,5,7,25,4,0,1,0,0,0,0,0,7,5,7,1631741989299,blue,NA1_4043288371
27092,282,59,28969,24625,248,72,28935,17,0,0,0,0,0,0,0,0,15,14,15,16,2,1,0,0,0,0,0,0,15,10,15,1636947191563,blue,NA1_4103882139
24837,274,91,30033,24441,299,80,30053,20,5,1,0,1,0,0,0,0,12,15,9,20,4,0,0,0,0,0,1,0,9,8,12,1632077397544,blue,NA1_4046784868
26671,281,64,28265,26786,256,68,29691,25,3,0,0,1,0,1,1,0,15,14,16,26,3,1,0,0,0,0,0,0,16,19,15,1632613107269,red,NA1_4052927803
24550,276,68,28520,23538,260,60,25238,24,6,0,0,0,0,0,0,0,13,13,12,25,5,0,0,1,0,0,0,0,12,10,13,1631749938002,red,NA1_4043371647
27226,290,86,28953,23253,291,63,25558,27,6,0,0,1,0,1,1,0,15,22,7,28,9,0,1,0,0,0,0,0,7,8,15,1631973791426,blue,NA1_4045803505
25165,287,64,27189,24949,331,88,27349,23,3,0,1,0,0,1,0,0,11,7,7,25,3,1,0,0,0,2,1,0,7,6,11,1636918889044,red,NA1_4103384010
26853,261,88,29437,23813,283,55,27396,23,4,0,0,0,1,1,0,0,15,20,11,21,5,0,0,1,0,0,0,0,11,11,15,1631839037699,red,NA1_4044240862
23908,284,68,27402,25763,323,68,28899,17,7,1,0,0,0,0,0,0,12,18,11,23,7,0,0,0,1,0,0,0,11,6,12,1632008935960,red,NA1_4046150934
28079,295,86,32199,23454,329,87,27215,23,4,0,0,1,1,0,0,0,18,16,5,24,3,0,0,0,0,1,1,0,5,2,18,1631930809700,blue,NA1_4045354900
23941,274,76,28980,24999,318,73,28600,21,3,0,0,0,0,0,1,0,10,5,13,26,2,0,0,1,1,0,0,0,13,10,10,1631646134535,red,NA1_4042238235
28226,289,63,28518,24249,287,64,28662,22,1,0,1,0,0,3,1,0,16,15,10,16,6,1,0,0,0,1,0,0,10,8,16,1631831353696,blue,NA1_4044117071
22187,295,66,26840,25357,351,87,28852,25,7,0,0,0,0,1,0,0,5,5,7,23,6,0,1,0,1,0,1,0,7,4,5,1631910237821,red,NA1_4045121135
26461,324,68,28134,23023,280,76,26282,23,7,0,1,0,0,1,1,0,9,9,9,22,3,0,0,0,0,0,0,0,9,17,9,1632614838744,blue,NA1_4053003294
26261,291,56,28451,27376,297,84,29537,17,4,0,0,0,0,0,1,0,15,19,14,25,4,1,1,0,0,0,0,0,14,10,15,1631802988493,blue,NA1_4043886759
25548,286,96,28495,26459,279,60,27615,25,5,0,0,0,1,0,0,0,13,12,14,25,4,1,0,0,0,1,0,0,14,17,13,1636849698891,red,NA1_4102551378
26082,300,68,27874,26869,281,64,29272,18,7,1,0,0,0,0,0,0,13,18,14,23,6,0,0,0,0,1,1,0,14,16,13,1631929145290,blue,NA1_4045341289
26509,235,59,29220,25267,319,72,26931,26,5,0,0,1,1,1,1,0,19,18,12,19,3,0,0,0,0,0,0,0,12,14,19,1636820491195,blue,NA1_4101897382
23328,261,60,28629,26650,335,112,31146,23,4,0,0,0,0,0,0,0,10,5,14,25,8,1,1,0,0,0,0,0,14,7,10,1632072648644,red,NA1_4046740143
26624,297,64,27271,30759,281,76,30048,23,4,0,1,0,0,0,0,0,13,18,21,19,4,0,0,1,0,1,0,0,21,27,13,1636809399912,red,NA1_4101798840
25801,295,68,29132,23422,324,88,28262,22,4,0,0,0,0,1,1,0,12,10,5,20,3,1,1,0,0,0,0,0,5,4,12,1631924767909,blue,NA1_4045281409
26659,238,64,24802,31209,301,68,30134,19,3,0,0,1,0,1,1,0,15,14,22,21,2,0,0,0,1,2,0,0,22,23,15,1632012768717,blue,NA1_4046128486
28331,306,72,29857,24481,302,89,26969,16,8,0,0,0,1,3,1,1,14,17,9,25,2,1,0,0,0,0,0,0,9,12,14,1631833491382,blue,NA1_4044163567
31630,344,84,31069,21638,253,51,24603,27,6,0,0,1,0,3,1,0,17,15,5,25,4,1,0,0,0,1,0,0,5,4,17,1632575339853,blue,NA1_4052593063
26536,316,91,29843,26412,295,72,27984,22,4,1,0,0,0,0,0,0,12,11,12,27,4,0,0,0,0,1,1,0,12,14,12,1636916332672,blue,NA1_4103358407
27132,305,52,30073,24042,307,72,27678,22,4,0,1,0,0,1,0,0,17,19,8,19,3,0,0,0,0,0,0,0,8,8,17,1631670435678,blue,NA1_4042675144
24280,283,80,28599,26912,300,92,30566,24,7,1,0,0,0,1,0,0,8,12,11,18,5,0,0,1,0,0,1,0,11,12,8,1632354313360,red,NA1_4049848281
23784,322,68,28638,28979,272,72,28619,20,2,0,0,0,0,0,0,0,10,3,18,22,2,0,0,1,0,1,1,0,18,20,10,1632084724999,red,NA1_4046837766
26376,255,67,27955,26238,262,72,27478,32,4,1,0,0,0,1,0,0,14,13,13,14,8,0,0,0,1,1,1,0,13,13,14,1636840167828,blue,NA1_4102261613
30747,288,76,30735,20888,224,64,23554,17,2,0,0,0,1,3,0,0,21,20,6,24,2,0,0,0,0,0,1,0,6,7,21,1636812986556,blue,NA1_4101861750
30255,286,79,31520,24292,237,76,27455,22,2,0,0,1,0,0,0,0,26,22,12,19,2,0,0,0,1,1,1,0,12,6,26,1636838167741,blue,NA1_4102078459
24520,322,72,27215,23896,305,68,29969,13,4,1,0,0,0,0,1,0,9,9,9,26,2,0,0,0,0,0,0,0,9,5,9,1631914185059,red,NA1_4045145524
22250,234,63,23983,33168,297,96,31988,12,1,0,0,0,0,0,0,0,9,12,27,28,4,0,0,1,1,3,1,0,27,24,9,1636920213892,red,NA1_4103437922
23395,235,76,26166,24002,344,76,26094,14,0,1,0,0,0,0,1,0,11,14,8,12,4,0,0,0,0,0,0,0,8,6,11,1636900535712,blue,NA1_4103207821
29627,265,92,30515,21567,235,72,25205,28,4,0,1,0,1,2,0,0,19,20,7,24,6,0,0,0,0,0,1,0,7,6,19,1636811185500,blue,NA1_4101841113
27903,296,92,28635,24935,336,72,29386,15,2,0,0,1,0,1,1,0,15,13,11,19,2,0,0,0,0,0,0,0,11,8,15,1631746739683,red,NA1_4043317037
27628,307,88,32083,23849,290,96,30309,21,10,0,0,0,1,2,1,0,13,7,9,28,3,1,0,0,0,0,0,0,9,4,13,1631934899596,blue,NA1_4045441969
27790,322,84,32610,22831,332,68,28021,24,6,0,0,1,1,1,1,0,14,14,6,26,5,0,0,0,0,0,0,0,6,3,14,1636944416811,blue,NA1_4103816535
28269,288,79,29137,28403,274,91,28632,27,7,0,1,1,0,2,0,1,16,10,14,19,7,0,0,0,0,2,1,0,14,16,16,1632617043040,red,NA1_4052977640
28013,339,76,29652,30796,338,68,32343,23,7,0,0,0,0,2,1,0,11,8,19,19,6,0,0,0,1,1,0,0,19,17,11,1631238523202,red,NA1_4037797431
26922,283,76,29265,27329,278,64,29748,24,4,0,0,0,1,1,0,0,14,15,16,21,5,1,0,0,0,1,1,0,16,14,14,1631415527946,red,NA1_4039864285
25364,245,72,27443,27115,312,72,28766,22,1,0,0,0,1,0,0,0,14,13,17,18,3,0,0,0,0,1,0,0,17,10,14,1631560884967,red,NA1_4041390376
27751,321,68,30902,22327,249,64,26186,18,3,1,0,0,1,1,1,0,19,17,8,19,6,0,0,0,0,0,0,0,8,7,19,1631219843605,blue,NA1_4037587150
22843,260,54,26626,30144,322,70,30685,22,3,0,0,1,0,0,0,0,11,12,18,21,3,0,0,0,1,1,1,0,18,15,11,1631568006664,red,NA1_4041399641
33747,374,87,35306,21300,265,46,27016,26,4,0,0,1,0,3,1,0,25,14,6,16,2,0,1,0,0,0,0,0,6,3,25,1626816896558,blue,NA1_3983452116
20423,267,78,26669,24014,310,76,30368,26,6,0,0,0,0,0,1,0,3,2,11,27,14,0,1,0,1,0,0,0,11,11,3,1626570437575,red,NA1_3980425398
27320,329,68,28251,27110,305,84,28279,32,8,0,0,0,0,1,0,0,14,13,14,24,12,0,0,1,0,0,1,0,14,17,14,1626791251443,blue,NA1_3983168327
25185,314,92,28684,26126,333,60,28477,18,4,0,1,0,1,0,1,0,11,8,10,27,3,0,0,0,0,0,0,0,10,10,11,1631373560297,red,NA1_4039092442
25335,272,57,28715,28910,325,103,30036,21,6,0,0,0,0,0,0,0,14,18,13,31,3,0,1,1,0,3,1,0,13,12,14,1631323949117,red,NA1_4038579437
27345,323,60,30692,26270,309,60,27742,20,6,0,1,0,0,1,0,0,16,21,11,25,4,0,0,0,0,2,1,0,11,8,16,1626793323389,blue,NA1_3983189007
28950,300,68,29136,20586,265,72,25619,18,0,0,1,0,1,3,0,0,16,18,5,18,0,0,0,0,0,0,0,0,5,4,16,1631221356285,blue,NA1_4037609074
29506,323,92,32001,27309,294,64,28952,29,5,0,0,0,1,1,0,0,22,15,17,21,3,1,0,0,0,0,1,0,17,14,22,1631565137805,blue,NA1_4041346517
27308,296,64,31063,25063,291,72,27603,16,4,0,1,0,0,0,1,0,19,18,11,27,1,0,0,1,0,0,0,0,11,12,19,1631456443359,blue,NA1_4040293792
23535,304,68,29757,24053,359,86,29490,18,6,1,0,0,0,0,0,0,9,8,6,26,6,0,1,0,0,0,0,0,6,5,9,1631476315573,red,NA1_4040487899
22825,327,84,28536,24861,326,82,29668,21,5,0,0,0,0,0,1,0,4,5,10,21,4,1,0,0,0,0,0,0,10,14,4,1631328299772,blue,NA1_4038628122
27473,301,93,29317,24532,291,60,27981,21,6,0,0,1,1,1,1,0,13,14,12,24,5,0,0,0,0,0,0,0,12,12,13,1626732218083,blue,NA1_3982438634
22802,301,44,27225,26444,350,96,30654,17,7,0,0,0,0,1,0,0,8,4,11,23,6,1,0,0,0,0,1,0,11,10,8,1626555598469,red,NA1_3980189362
25714,227,72,27170,26492,289,80,29218,22,3,0,0,0,0,1,1,0,12,12,18,23,4,0,1,1,0,0,0,0,18,19,12,1626734331507,red,NA1_3982513028
26818,295,92,30344,24643,305,64,28335,26,4,0,1,1,0,0,1,0,13,9,9,19,4,0,0,0,0,0,0,0,9,8,13,1626649731418,blue,NA1_3981591528
28676,308,70,30158,21299,287,60,25534,26,7,0,0,0,0,0,0,0,16,17,6,24,6,0,0,1,0,0,0,0,6,7,16,1626810055132,blue,NA1_3983342508
28969,265,71,29652,29583,272,63,29579,23,3,0,0,0,0,1,0,0,20,13,18,18,2,0,1,0,1,1,1,0,18,22,20,1626889551749,red,NA1_3984761101
22090,267,52,25498,23700,283,88,26547,19,3,0,0,0,0,1,0,0,7,8,10,24,2,0,1,1,0,0,1,0,10,7,7,1631303215864,red,NA1_4038345653
26126,271,73,25746,27566,292,56,28413,23,6,0,0,0,0,1,1,0,14,9,16,36,9,0,0,0,1,0,0,0,16,13,14,1631570483046,blue,NA1_4041433373
26529,267,76,28447,24461,291,56,26293,23,2,0,0,0,1,2,0,0,10,12,11,13,7,0,0,0,0,0,1,0,11,12,10,1626824355432,blue,NA1_3983514331
25731,300,36,27749,29274,260,100,32350,22,4,0,0,0,0,0,0,0,13,15,23,18,3,0,0,0,1,1,0,0,23,18,13,1631330327921,red,NA1_4038704288
23460,297,96,27474,24283,289,88,28795,17,5,1,0,0,1,1,1,0,8,11,10,24,1,0,0,0,0,0,0,0,10,12,8,1631291881167,red,NA1_4038252479
26262,305,74,29129,26426,245,74,29254,21,3,0,0,0,1,0,0,0,13,12,14,25,2,0,0,1,0,1,1,0,14,13,13,1626812936921,blue,NA1_3983393053
30314,343,91,31693,20301,256,64,23496,22,5,0,1,0,1,2,0,0,16,18,4,21,2,0,0,0,0,0,1,0,4,3,16,1626572762323,blue,NA1_3980470217
29017,292,56,30924,26514,309,80,30100,24,3,0,0,0,0,1,1,0,20,22,13,24,3,1,0,0,0,0,0,0,13,14,20,1626827332364,blue,NA1_3983538293
25037,239,64,26997,29523,278,76,29657,18,4,0,0,1,1,0,1,0,13,13,26,16,4,0,0,0,0,0,0,0,26,28,13,1631563027858,red,NA1_4041363555
28129,307,58,27145,24739,274,55,27176,21,2,1,0,1,0,1,0,0,15,18,11,17,3,0,0,0,0,2,1,0,11,8,15,1631334347446,blue,NA1_4038774095
25461,355,72,30192,24236,290,72,31298,19,2,0,0,0,0,1,0,0,8,5,12,20,4,0,0,1,0,0,0,0,12,6,8,1626575590553,red,NA1_3980475100
25146,250,61,28623,26076,279,56,26850,20,4,1,0,0,0,0,0,0,15,14,14,13,5,0,0,1,0,1,1,0,14,14,15,1626748691320,blue,NA1_3982721916
23229,334,88,27000,23781,260,72,27176,23,6,0,0,1,1,0,0,0,5,3,9,22,3,0,0,0,0,1,1,0,9,9,5,1631287942528,blue,NA1_4038208784
23770,263,77,25664,25798,240,84,26019,22,2,0,0,0,0,0,0,0,9,8,14,17,4,0,1,1,0,1,0,0,14,17,9,1631472246825,red,NA1_4040462673
25326,271,88,29606,26883,342,84,28619,25,6,0,0,0,0,0,1,0,12,15,11,22,5,1,0,1,0,2,0,0,11,10,12,1631285144767,red,NA1_4038207004
23498,246,52,26507,28941,322,76,28627,19,1,1,0,0,0,0,0,0,12,11,13,27,1,0,0,0,0,3,1,0,13,14,12,1631581127677,blue,NA1_4041582999
23233,302,70,26998,29354,310,85,31977,15,3,0,0,0,0,0,0,0,9,9,17,20,4,1,1,0,0,4,1,0,17,6,9,1631218384525,red,NA1_4037555005
27466,331,92,31130,20336,251,59,25848,19,5,1,0,0,0,0,0,0,15,13,4,23,2,0,0,0,0,0,0,0,4,4,15,1626741697752,blue,NA1_3982597575
29063,332,78,32346,22298,288,72,27689,22,6,0,0,0,0,1,1,0,18,12,7,21,1,1,0,0,0,0,0,0,7,8,18,1631369576466,blue,NA1_4039088992
25181,273,80,26283,22653,279,64,26182,19,5,0,1,0,1,0,0,0,12,17,7,21,3,0,0,0,0,0,1,0,7,13,12,1626647899067,blue,NA1_3981517256
26868,279,73,29789,23043,336,80,28557,22,4,0,0,0,1,2,1,0,14,17,6,24,5,0,0,0,0,0,0,0,6,3,14,1631367934604,blue,NA1_4039037673
25007,320,96,28930,26634,278,64,30507,23,4,0,0,0,0,0,2,0,11,11,17,27,6,0,0,1,0,0,0,0,17,12,11,1631458886229,red,NA1_4040334766
23439,256,54,26556,26823,276,73,27645,22,5,0,0,0,0,0,0,0,10,6,18,21,5,0,0,1,0,1,0,0,18,15,10,1631452310705,red,NA1_4040278681
25477,292,64,28477,23928,295,80,26928,25,5,0,0,1,0,0,0,0,12,13,9,19,3,0,0,0,0,0,0,0,9,12,12,1631411454023,red,NA1_4039752275
25517,260,87,28209,26031,257,76,27759,22,5,0,0,0,1,0,0,0,11,10,12,19,2,0,0,1,0,1,1,0,12,16,11,1630034415774,red,NA1_4023949250
21564,296,50,26935,22471,297,84,28008,23,1,0,0,0,0,0,0,0,6,6,7,17,2,1,0,0,1,0,1,0,7,4,6,1631249838185,red,NA1_4038002430
21214,208,68,25301,27235,318,96,31122,25,3,0,0,0,0,0,0,0,7,3,11,21,6,1,0,0,0,1,1,0,11,12,7,1626722933725,red,NA1_3982355541
23013,289,80,27161,23779,285,84,28401,20,2,1,0,1,0,1,0,0,6,6,7,18,1,0,0,0,0,0,0,0,7,6,6,1631391696704,blue,NA1_4039266560
24643,288,59,27028,27107,263,92,29056,19,6,0,0,0,0,1,1,0,8,6,17,24,2,1,1,0,0,0,0,0,17,16,8,1631487221682,red,NA1_4040598994
23373,342,80,30194,22753,358,100,29161,25,7,0,0,0,0,0,0,0,6,7,4,21,2,0,0,0,1,0,1,0,4,2,6,1626577847290,blue,NA1_3980531719
24107,270,72,26267,28960,327,80,30191,22,6,0,1,0,0,2,1,0,7,4,14,22,3,0,0,0,0,2,0,0,14,13,7,1631489156961,red,NA1_4040633281
21317,284,52,26039,27629,315,88,30323,31,4,0,1,0,0,0,1,0,6,7,13,25,6,0,0,1,0,0,0,0,13,20,6,1631298775298,red,NA1_4038289508
23828,297,61,27072,25225,281,76,28460,22,5,0,1,1,0,1,0,0,7,6,13,22,3,0,0,0,0,0,1,0,13,12,7,1631318581028,blue,NA1_4038518416
26762,342,84,29915,23593,303,75,27415,20,4,1,0,0,1,0,0,0,15,12,8,19,1,0,0,0,0,0,0,0,8,10,15,1626739967586,blue,NA1_3982584459
26795,267,86,28329,30317,304,82,33327,18,4,0,1,0,0,2,0,0,13,9,20,13,6,1,0,0,0,0,1,0,20,18,13,1626547701650,red,NA1_3980165340
29271,319,112,31253,23006,283,92,27726,27,8,0,0,1,0,2,0,0,13,13,9,26,5,0,1,0,0,0,1,0,9,5,13,1631492955701,blue,NA1_4040731172
27264,279,79,29807,23545,264,64,27646,24,2,1,0,1,0,1,1,0,16,13,10,20,3,0,0,0,0,1,0,0,10,9,16,1631491177666,blue,NA1_4040677107
25900,288,71,28165,23339,302,88,27538,23,3,0,1,0,0,1,1,0,12,10,8,23,5,1,0,0,0,0,0,0,8,8,12,1631395851870,blue,NA1_4039324335
25329,287,68,27334,24920,245,72,28651,19,4,0,0,0,0,0,1,0,11,9,15,18,2,0,1,0,0,0,0,0,15,8,11,1631413569261,blue,NA1_4039818629
27947,342,97,30709,20591,275,76,28793,24,4,0,0,1,0,1,1,0,11,10,4,17,7,0,1,0,0,0,0,0,4,6,11,1631320309224,blue,NA1_4038572133
