blue_gold,blue_cs,blue_jg,blue_xp,red_gold,red_cs,red_jg,red_xp,blue_wards_placed,blue_wards_destroyed,blue_air_dragons,blue_fire_dragons,blue_earth_dragons,blue_water_dragons,blue_turrets_destroyed,blue_rift_heralds,blue_inhibitors_destroyed,blue_kills,blue_assists,blue_deaths,red_wards_placed,red_wards_destroyed,red_air_dragons,red_fire_dragons,red_earth_dragons,red_water_dragons,red_turrets_destroyed,red_rift_heralds,red_inhibitors_destroyed,red_kills,red_assists,red_deaths,unix_date,winner,match_id
26047,256,74,28300,21896,239,44,24867,24,1,0,0,0,1,1,0,0,14,15,7,17,2,0,1,0,0,0,1,0,7,6,14,1614984733348,blue,NA1_3813102886
28439,339,72,30922,21024,282,80,26803,22,3,0,0,1,0,3,1,0,11,14,5,22,3,1,0,0,0,0,0,0,5,2,11,1614777184519,blue,NA1_3810012374
23795,270,80,27072,21850,321,72,25692,25,5,0,0,0,1,0,1,0,9,10,5,23,2,1,0,0,0,0,0,0,5,6,9,1614779627272,red,NA1_3810023768
28465,287,68,27901,24527,311,64,27200,19,5,1,1,0,0,1,1,0,17,25,9,22,5,0,0,0,0,0,0,0,9,6,17,1613922270737,blue,NA1_3797384112
25299,236,50,27947,28603,292,99,32584,19,1,0,1,0,1,1,0,0,12,14,20,23,1,0,0,0,0,1,0,0,20,13,12,1633042016578,red,NA1_4057901877
24512,318,95,30087,21316,218,61,26147,26,5,1,0,1,0,0,0,0,11,6,7,26,0,0,0,0,0,0,0,0,7,5,11,1613262236269,blue,NA1_3786848787
22520,218,92,26280,25683,242,68,28974,28,1,0,1,0,0,0,0,0,8,5,15,21,5,0,0,0,0,1,0,0,15,14,8,1613304248689,red,NA1_3787559483
20016,197,68,23797,24091,242,84,27283,21,2,0,0,0,0,0,0,0,6,4,11,22,3,0,1,1,0,2,1,0,11,10,6,1615070149456,red,NA1_3814509043
22426,246,48,24170,26317,301,84,30726,19,3,0,0,0,0,0,0,0,9,9,16,17,8,1,0,0,1,0,0,0,16,18,9,1632939321061,red,NA1_4056626816
22033,274,65,27193,19674,237,60,25739,27,6,0,1,0,0,0,1,0,7,3,6,20,1,0,0,0,0,0,0,0,6,6,7,1614784542408,blue,NA1_3810058221
27396,202,80,26515,26767,236,48,25832,21,1,0,1,0,1,1,0,0,20,24,17,16,6,0,0,0,0,0,1,0,17,16,20,1613864867747,blue,NA1_3796343280
24454,270,76,28814,26716,326,84,30043,23,2,0,0,0,1,0,0,0,15,11,10,16,5,0,0,0,0,1,1,0,10,8,15,1632860916720,red,NA1_4055855719
28809,335,72,29613,22522,215,72,27398,18,4,1,0,0,0,2,1,0,16,13,10,19,2,0,0,1,0,0,0,0,10,7,16,1615392173343,blue,NA1_3819458189
28766,323,70,30204,20922,284,62,25773,27,5,0,1,1,0,1,1,0,16,14,6,23,4,0,0,0,0,0,0,0,6,3,16,1613844822636,blue,NA1_3796072569
27409,287,84,31137,24948,287,80,28483,13,0,1,0,0,0,3,1,0,14,5,8,16,0,0,0,0,0,1,0,0,8,9,14,1633114539738,blue,NA1_4058589489
21458,219,64,23887,26142,286,70,28519,24,1,0,1,0,0,1,1,0,7,4,13,23,3,0,0,1,0,2,0,0,13,9,7,1615146858174,blue,NA1_3815557814
21956,301,64,26550,20003,289,58,25855,30,5,0,0,0,0,0,1,0,6,4,4,27,7,0,1,1,0,0,0,0,4,2,6,1615673266352,blue,NA1_3824186227
17553,224,26,22335,25464,274,95,28399,21,2,0,0,0,0,0,0,0,2,3,12,17,2,1,1,0,0,1,1,0,12,11,2,1633118723070,red,NA1_4058626725
19425,199,52,24123,27521,294,98,30117,19,2,0,0,0,0,0,0,0,5,6,17,23,3,0,1,1,0,1,1,0,17,14,5,1633026969188,red,NA1_4057748299
21425,201,60,25187,25942,307,100,28358,10,1,0,0,0,0,0,0,0,10,10,6,19,2,0,1,0,1,2,1,0,6,8,10,1613862403585,red,NA1_3796288537
24437,306,68,26409,25235,288,71,27861,18,3,0,0,0,1,0,1,0,12,14,13,23,3,0,0,1,0,1,0,0,13,11,12,1633017692352,red,NA1_4057719879
24236,270,72,27515,24424,244,84,28691,22,2,0,0,0,0,1,1,0,9,6,12,27,0,0,1,0,0,0,0,0,12,14,9,1633020259089,red,NA1_4057702465
31167,265,84,29089,28128,235,63,28567,29,3,1,0,0,1,2,1,0,21,24,18,24,3,0,0,0,0,1,0,0,18,20,21,1613856012073,blue,NA1_3796192153
21298,287,71,26757,28530,326,84,29845,19,7,0,1,0,0,0,1,0,5,6,14,27,6,1,0,0,0,1,0,0,14,10,5,1632942055732,red,NA1_4056648860
26217,291,92,30779,21769,286,88,25214,20,6,1,0,1,0,1,1,0,13,10,3,25,1,0,0,0,0,0,0,0,3,1,13,1614804057585,blue,NA1_3810505799
25681,293,63,30371,23597,319,72,28890,22,2,0,1,0,0,0,1,0,11,7,12,17,2,0,0,0,0,0,0,0,12,4,11,1613867686368,blue,NA1_3796367162
25351,277,84,28163,19339,284,52,25372,22,3,0,1,0,0,0,0,0,15,17,2,23,3,0,0,0,0,0,1,0,2,3,15,1614781076522,blue,NA1_3810065873
24369,266,92,28996,22283,293,64,27435,18,8,0,0,0,0,0,1,0,8,5,8,26,8,1,0,0,0,0,0,0,8,11,8,1632944200050,red,NA1_4056711978
25171,293,76,29507,21970,269,68,25736,23,5,1,0,0,0,0,0,0,15,17,9,20,4,0,0,0,0,0,1,0,9,9,15,1613416530441,blue,NA1_3789339983
25744,270,68,27885,24234,295,68,26415,24,7,0,0,1,1,2,1,0,11,10,5,24,5,0,0,0,0,2,0,0,5,6,11,1614761226379,red,NA1_3809932224
18677,223,64,24905,24134,282,68,27833,22,2,0,0,1,0,0,0,0,4,3,8,16,7,1,0,0,0,2,1,0,8,5,4,1633029597306,red,NA1_4057820527
31490,298,83,29861,20514,248,32,22913,19,3,1,0,0,1,3,1,0,17,12,8,16,0,0,0,0,0,0,0,0,8,6,17,1632686224546,red,NA1_4053755438
22187,251,92,25824,21037,263,72,24900,23,4,1,0,0,0,0,0,0,7,7,7,20,6,0,0,0,0,0,0,0,7,8,7,1614092437091,red,NA1_3800011701
27294,308,100,30289,20900,255,56,26251,24,5,0,1,1,0,2,1,0,12,7,7,23,4,0,0,0,0,0,0,0,7,7,12,1614983000182,blue,NA1_3813058296
25440,297,72,27673,25215,239,84,27754,27,7,1,0,0,1,1,0,0,12,17,12,29,1,0,0,0,0,1,1,0,12,14,12,1614798506777,blue,NA1_3810476623
24800,263,64,27170,25847,259,60,28001,19,4,0,0,1,0,1,0,0,12,7,17,25,0,0,0,0,0,0,1,0,17,15,12,1613301479566,blue,NA1_3787565651
25546,248,72,25755,26907,249,71,26311,18,3,0,0,1,0,1,1,0,14,13,15,23,3,0,1,0,0,1,0,0,15,13,14,1632852760702,red,NA1_4055774520
24338,292,65,28887,24628,285,75,28923,20,2,0,0,0,0,0,0,0,10,13,14,24,4,0,1,0,0,0,1,0,14,10,10,1632856131017,red,NA1_4055787887
27153,244,78,29197,25102,291,55,27115,29,3,0,0,0,1,2,1,0,15,12,10,22,7,0,0,1,0,0,0,0,10,9,15,1613853538347,red,NA1_3796156786
24507,294,44,28310,26364,273,80,28749,19,2,0,1,0,0,0,0,0,11,9,14,21,1,0,0,1,0,2,1,0,14,8,11,1615728846928,blue,NA1_3825289752
23980,244,63,26421,26089,280,79,29801,21,4,1,0,0,0,0,0,0,12,12,16,20,2,0,0,0,1,0,0,0,16,15,12,1632683652420,red,NA1_4053742263
26210,346,67,28258,22777,304,68,25283,24,7,0,1,1,0,0,0,0,13,13,7,26,6,0,0,0,0,0,0,0,7,8,13,1614712731453,blue,NA1_3809111408
22511,225,56,25295,25007,264,88,26676,20,4,0,0,0,1,0,0,0,11,10,12,22,4,0,0,0,0,0,1,0,12,11,11,1615067413967,blue,NA1_3814542154
33410,287,108,34907,19165,189,52,21961,19,3,0,1,0,0,3,1,0,29,19,5,8,2,1,0,0,0,0,0,0,5,4,29,1633014783372,blue,NA1_4057638636
